Listening for transport dt_socket at address: 1044
TLC2 Version 2.05 of 7 November 2012
Running in Model-Checking mode.
Parsing file l4_n10.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l4_n10
Starting... (2012-11-09 15:57:27)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(38) at 2012-11-09 17:11:10: 5897167634 states generated (83,523,646 s/min), 648768456 distinct states found (8,019,329 ds/min), 59051677 states left on queue.
Progress(38) at 2012-11-09 17:12:10: 5991582064 states generated (94,414,441 s/min), 657414679 distinct states found (8,646,223 ds/min), 58256457 states left on queue.
Progress(38) at 2012-11-09 17:13:10: 6082974521 states generated (91,392,457 s/min), 666117148 distinct states found (8,702,469 ds/min), 57819679 states left on queue.
Progress(39) at 2012-11-09 17:14:10: 6171259127 states generated (88,284,596 s/min), 675027009 distinct states found (8,909,861 ds/min), 57901081 states left on queue.
Progress(39) at 2012-11-09 17:15:10: 6252637416 states generated (81,378,289 s/min), 683111521 distinct states found (8,084,512 ds/min), 57847764 states left on queue.
Progress(39) at 2012-11-09 17:16:10: 6336310815 states generated (83,673,409 s/min), 691271896 distinct states found (8,160,375 ds/min), 57640799 states left on queue.
Progress(39) at 2012-11-09 17:17:10: 6428248182 states generated (91,937,358 s/min), 700003843 distinct states found (8,731,947 ds/min), 57179009 states left on queue.
Progress(39) at 2012-11-09 17:18:10: 6522653127 states generated (94,404,944 s/min), 708701104 distinct states found (8,697,261 ds/min), 56435776 states left on queue.
Progress(39) at 2012-11-09 17:19:10: 6615918739 states generated (93,265,612 s/min), 717338858 distinct states found (8,637,754 ds/min), 55746970 states left on queue.
Progress(40) at 2012-11-09 17:20:10: 6703280531 states generated (87,361,802 s/min), 725852452 distinct states found (8,513,594 ds/min), 55524382 states left on queue.
Progress(40) at 2012-11-09 17:21:10: 6785653995 states generated (82,373,454 s/min), 733921633 distinct states found (8,069,181 ds/min), 55356218 states left on queue.
Progress(40) at 2012-11-09 17:22:10: 6877454731 states generated (91,800,746 s/min), 742809891 distinct states found (8,888,258 ds/min), 55064402 states left on queue.
Progress(40) at 2012-11-09 17:23:10: 6970933985 states generated (93,479,254 s/min), 751575331 distinct states found (8,765,440 ds/min), 54481917 states left on queue.
Progress(40) at 2012-11-09 17:24:10: 7064941934 states generated (94,007,949 s/min), 760176930 distinct states found (8,601,599 ds/min), 53682722 states left on queue.
Progress(40) at 2012-11-09 17:25:10: 7158449048 states generated (93,507,114 s/min), 768497095 distinct states found (8,320,165 ds/min), 52652173 states left on queue.
Progress(41) at 2012-11-09 17:26:10: 7242477379 states generated (84,028,331 s/min), 776397089 distinct states found (7,899,994 ds/min), 52149337 states left on queue.
Progress(41) at 2012-11-09 17:27:10: 7333438417 states generated (90,961,030 s/min), 785230084 distinct states found (8,832,995 ds/min), 51886227 states left on queue.
Progress(41) at 2012-11-09 17:28:10: 7425624649 states generated (92,186,219 s/min), 793967765 distinct states found (8,737,681 ds/min), 51405284 states left on queue.
Progress(41) at 2012-11-09 17:29:10: 7520487327 states generated (94,862,699 s/min), 802693402 distinct states found (8,725,637 ds/min), 50644663 states left on queue.
Progress(41) at 2012-11-09 17:30:10: 7612007162 states generated (91,519,825 s/min), 810804197 distinct states found (8,110,795 ds/min), 49603465 states left on queue.
Progress(41) at 2012-11-09 17:31:10: 7697367732 states generated (85,360,570 s/min), 818346096 distinct states found (7,541,899 ds/min), 48609308 states left on queue.
Progress(42) at 2012-11-09 17:32:10: 7790421762 states generated (93,054,030 s/min), 827099355 distinct states found (8,753,259 ds/min), 48057165 states left on queue.
Progress(42) at 2012-11-09 17:33:10: 7883109825 states generated (92,688,063 s/min), 835783271 distinct states found (8,683,916 ds/min), 47472274 states left on queue.
Progress(42) at 2012-11-09 17:34:10: 7978581100 states generated (95,471,276 s/min), 844413014 distinct states found (8,629,743 ds/min), 46554888 states left on queue.
Progress(42) at 2012-11-09 17:35:10: 8069398033 states generated (90,816,942 s/min), 852683069 distinct states found (8,270,055 ds/min), 45743251 states left on queue.
Progress(42) at 2012-11-09 17:36:10: 8157735803 states generated (88,337,759 s/min), 860145261 distinct states found (7,462,192 ds/min), 44371665 states left on queue.
Progress(43) at 2012-11-09 17:37:10: 8250242305 states generated (92,506,503 s/min), 868572504 distinct states found (8,427,243 ds/min), 43548258 states left on queue.
Progress(43) at 2012-11-09 17:38:10: 8344131643 states generated (93,889,337 s/min), 877278002 distinct states found (8,705,498 ds/min), 42864823 states left on queue.
Progress(43) at 2012-11-09 17:39:10: 8439538202 states generated (95,406,552 s/min), 885781270 distinct states found (8,503,268 ds/min), 41827435 states left on queue.
Progress(43) at 2012-11-09 17:40:10: 8528906505 states generated (89,368,321 s/min), 893697137 distinct states found (7,915,867 ds/min), 40806470 states left on queue.
Progress(43) at 2012-11-09 17:41:10: 8615767910 states generated (86,861,384 s/min), 900964682 distinct states found (7,267,545 ds/min), 39387876 states left on queue.
Progress(44) at 2012-11-09 17:42:10: 8709871031 states generated (94,103,132 s/min), 909436850 distinct states found (8,472,168 ds/min), 38449732 states left on queue.
Progress(44) at 2012-11-09 17:43:10: 8804610536 states generated (94,739,505 s/min), 917878261 distinct states found (8,441,411 ds/min), 37417193 states left on queue.
Progress(44) at 2012-11-09 17:44:10: 8878972880 states generated (74,362,344 s/min), 924431979 distinct states found (6,553,718 ds/min), 36534677 states left on queue.
Progress(44) at 2012-11-09 17:45:10: 8947300935 states generated (68,328,028 s/min), 930281698 distinct states found (5,849,719 ds/min), 35551590 states left on queue.
Progress(44) at 2012-11-09 17:46:10: 9030290438 states generated (82,989,530 s/min), 937055621 distinct states found (6,773,923 ds/min), 34026562 states left on queue.
Progress(45) at 2012-11-09 17:47:10: 9125972960 states generated (95,682,532 s/min), 945608594 distinct states found (8,552,973 ds/min), 33011282 states left on queue.
Progress(45) at 2012-11-09 17:48:10: 9222997572 states generated (97,024,602 s/min), 954043914 distinct states found (8,435,320 ds/min), 31744142 states left on queue.
Progress(45) at 2012-11-09 17:49:10: 9322519424 states generated (99,521,833 s/min), 962289567 distinct states found (8,245,653 ds/min), 30037611 states left on queue.
Progress(46) at 2012-11-09 17:50:10: 9414122262 states generated (91,602,857 s/min), 970048842 distinct states found (7,759,275 ds/min), 28636601 states left on queue.
Progress(46) at 2012-11-09 17:51:10: 9501826860 states generated (87,704,598 s/min), 977573370 distinct states found (7,524,528 ds/min), 27390668 states left on queue.
Progress(46) at 2012-11-09 17:52:10: 9595705238 states generated (93,878,388 s/min), 985412767 distinct states found (7,839,397 ds/min), 25842226 states left on queue.
Progress(47) at 2012-11-09 17:53:10: 9689962578 states generated (94,257,340 s/min), 993049869 distinct states found (7,637,102 ds/min), 24053595 states left on queue.
Progress(47) at 2012-11-09 17:54:10: 9783332955 states generated (93,370,357 s/min), 1000961229 distinct states found (7,911,360 ds/min), 22627919 states left on queue.
Progress(47) at 2012-11-09 17:55:11: 9877214769 states generated (93,881,834 s/min), 1008451481 distinct states found (7,490,252 ds/min), 20729989 states left on queue.
Progress(48) at 2012-11-09 17:56:11: 9966398408 states generated (89,183,629 s/min), 1015739561 distinct states found (7,288,080 ds/min), 19099705 states left on queue.
Progress(48) at 2012-11-09 17:57:11: 10065839795 states generated (99,441,386 s/min), 1023769816 distinct states found (8,030,255 ds/min), 17185823 states left on queue.
Progress(49) at 2012-11-09 17:58:11: 10164274241 states generated (98,434,428 s/min), 1031567610 distinct states found (7,797,794 ds/min), 15140173 states left on queue.
Progress(49) at 2012-11-09 17:59:11: 10265481344 states generated (101,207,112 s/min), 1039346315 distinct states found (7,778,705 ds/min), 12798167 states left on queue.
Progress(50) at 2012-11-09 18:00:11: 10358633652 states generated (93,152,307 s/min), 1046685250 distinct states found (7,338,935 ds/min), 10821869 states left on queue.
Progress(51) at 2012-11-09 18:01:11: 10447042919 states generated (88,409,277 s/min), 1053362042 distinct states found (6,676,792 ds/min), 8657736 states left on queue.
Progress(52) at 2012-11-09 18:02:11: 10548138927 states generated (101,096,008 s/min), 1060844738 distinct states found (7,482,696 ds/min), 6030830 states left on queue.
Progress(54) at 2012-11-09 18:03:11: 10650940281 states generated (102,801,341 s/min), 1068148046 distinct states found (7,303,308 ds/min), 3054005 states left on queue.
Model checking completed. No error has been found.
  Estimates of the probability that TLC did not check all reachable states
  because two distinct states had the same fingerprint:
  calculated (optimistic):  val = .56
  based on the actual fingerprints:  val = 2.2E-9
10737418241 states generated, 1073741824 distinct states found, 0 states left on queue.
The depth of the complete state graph search is 71.
Finished. (2012-11-09 18:07:02)
