TLC2 Version 2.05 of 18 May 2012
Running in Model-Checking mode.
Parsing file l1_n32_k2.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l1_n32_k2
Starting... (2012-08-22 16:12:50)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(15) at 2012-08-22 18:17:35: 10843360267 states generated (93,566,698 s/min), 647884981 distinct states found (5,283,477 ds/min), 309029937 states left on queue.
Progress(15) at 2012-08-22 18:18:35: 10943749012 states generated (100,388,638 s/min), 653072122 distinct states found (5,187,141 ds/min), 311079943 states left on queue.
Progress(15) at 2012-08-22 18:19:35: 11047402576 states generated (103,653,542 s/min), 658037127 distinct states found (4,965,005 ds/min), 312805770 states left on queue.
Progress(15) at 2012-08-22 18:20:35: 11144032458 states generated (96,629,947 s/min), 662178780 distinct states found (4,141,653 ds/min), 313927748 states left on queue.
Progress(15) at 2012-08-22 18:21:35: 11236100140 states generated (92,067,746 s/min), 667283635 distinct states found (5,104,855 ds/min), 316155473 states left on queue.
Progress(15) at 2012-08-22 18:22:35: 11332456165 states generated (96,356,003 s/min), 672476644 distinct states found (5,193,009 ds/min), 318337357 states left on queue.
Progress(15) at 2012-08-22 18:23:35: 11431953502 states generated (99,497,259 s/min), 677630397 distinct states found (5,153,753 ds/min), 320381829 states left on queue.
Progress(15) at 2012-08-22 18:24:35: 11527253709 states generated (95,300,205 s/min), 683003989 distinct states found (5,373,592 ds/min), 322777288 states left on queue.
Progress(15) at 2012-08-22 18:25:35: 11619565705 states generated (92,312,098 s/min), 687394983 distinct states found (4,390,994 ds/min), 324283534 states left on queue.
Progress(15) at 2012-08-22 18:26:35: 11716386856 states generated (96,821,151 s/min), 692514992 distinct states found (5,120,009 ds/min), 326377874 states left on queue.
