TLC2 Version 2.05 of 18 May 2012
Running in Model-Checking mode.
Parsing file l4_n10.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l4_n10
Starting... (2012-08-18 16:43:22)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(46) at 2012-08-18 19:06:37: 9416018721 states generated (51,658,018 s/min), 970548247 distinct states found (4,509,187 ds/min), 28946364 states left on queue.
Progress(46) at 2012-08-18 19:07:37: 9468086840 states generated (52,068,129 s/min), 974943321 distinct states found (4,395,074 ds/min), 28134631 states left on queue.
Progress(46) at 2012-08-18 19:08:37: 9517358087 states generated (49,271,237 s/min), 978963039 distinct states found (4,019,718 ds/min), 27227214 states left on queue.
Progress(46) at 2012-08-18 19:09:37: 9565472173 states generated (48,114,050 s/min), 982944436 distinct states found (3,981,397 ds/min), 26397206 states left on queue.
Progress(46) at 2012-08-18 19:10:37: 9606842822 states generated (41,370,675 s/min), 986311039 distinct states found (3,366,603 ds/min), 25626744 states left on queue.
Progress(47) at 2012-08-18 19:11:37: 9650687975 states generated (43,845,172 s/min), 990013769 distinct states found (3,702,730 ds/min), 24944956 states left on queue.
Progress(47) at 2012-08-18 19:12:37: 9693384613 states generated (42,696,629 s/min), 993668459 distinct states found (3,654,690 ds/min), 24329983 states left on queue.
Progress(47) at 2012-08-18 19:13:37: 9737123780 states generated (43,739,176 s/min), 997215700 distinct states found (3,547,241 ds/min), 23503306 states left on queue.
Progress(47) at 2012-08-18 19:14:38: 9775104258 states generated (37,980,402 s/min), 1000358216 distinct states found (3,142,516 ds/min), 22847784 states left on queue.
Progress(47) at 2012-08-18 19:15:38: 9792750295 states generated (17,646,114 s/min), 1001740192 distinct states found (1,381,976 ds/min), 22465156 states left on queue.
Flushed disk DiskFPSet1 2. time, in 75 sec
Progress(47) at 2012-08-18 19:16:38: 9792784297 states generated (34,002 s/min), 1001742203 distinct states found (2,011 ds/min), 22463766 states left on queue.
Flushed disk DiskFPSet0 2. time, in 73 sec
Progress(47) at 2012-08-18 19:17:38: 9803305656 states generated (10,521,359 s/min), 1002610437 distinct states found (868,234 ds/min), 22279862 states left on queue.
Progress(48) at 2012-08-18 19:18:38: 9875952984 states generated (72,647,317 s/min), 1008355515 distinct states found (5,745,078 ds/min), 20760204 states left on queue.
Progress(48) at 2012-08-18 19:19:38: 9949830053 states generated (73,877,069 s/min), 1014598825 distinct states found (6,243,310 ds/min), 19615804 states left on queue.
Progress(48) at 2012-08-18 19:20:38: 10015129371 states generated (65,299,329 s/min), 1019778094 distinct states found (5,179,269 ds/min), 18265140 states left on queue.
